Journey_Day,Journey_Month,Journey_DayOfWeek,Is_Weekend,Dep_Hour,Dep_Minute,Duration_Minutes,Duration_Hours,Is_Outlier,Route_Stops_Count,Route_Stops_Match,Is_Peak_Time,Is_Holiday_Season,Is_Long_Haul,Duration_Per_Stop,Is_Budget_Airline,Is_Premium_Airline,Duration_Stops_Interaction,Weekend_Peak_Interaction,Total_Stops_Encoded,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi,Dep_Time_Category_Early Morning (00:00-06:00),Dep_Time_Category_Evening/Night (18:00-24:00),Dep_Time_Category_Morning (06:00-12:00),Duration_Category_Medium (5-10h),Duration_Category_Short (2-5h),Duration_Category_Very Long (>15h),Duration_Category_Very Short (<2h),Additional_Info_Simplified_Layover,Additional_Info_Simplified_No Meal,Additional_Info_Simplified_Standard,Dep_Hour_Category_Early Morning,Dep_Hour_Category_Evening,Dep_Hour_Category_Late Night,Dep_Hour_Category_Morning,Dep_Hour_Category_Night,Price,Price_Log
-1.4719582340195672,0.25650672417425396,-0.466272110362017,0,0.9641262532632798,1.626112376755836,-0.908336716782608,-0.908336716782608,0,-1.2145925258116117,0,1,1,0,-0.8302932060951135,1,0,-0.8745945455109815,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,4823,8.481358738407021
-0.8814364515089179,0.25650672417425396,-1.4630311660643918,0,0.9641262532632798,1.626112376755836,0.3399777704912094,0.3399777704912096,0,0.2992348514865871,0,1,1,1,0.43997057398418765,0,0,0.16325610303365218,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,7757,8.956479847999912
-0.5271233820025284,1.115800143422106,1.5272460010427324,1,1.4879649574304594,0.031624567053454865,0.5596811202514013,0.5596811202514013,0,1.813062228784786,0,0,1,1,0.16228500345522404,0,0,0.9862534594234319,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,13292,9.4949928598676
-1.4719582340195672,1.115800143422106,1.0288664731915451,1,1.4879649574304594,1.3603644084721058,-0.5687951762441297,-0.5687951762441296,0,0.2992348514865871,0,0,1,0,-0.6353224863620115,1,0,-0.49951167954572795,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,8238,9.01663425631559
0.18150275701025068,0.25650672417425396,-0.466272110362017,0,-0.9566156620163788,-1.2971152743651961,-0.5488221444477486,-0.5488221444477485,0,0.2992348514865871,0,1,1,0,-0.6116896718489082,1,0,-0.48494535465387345,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,7682,8.946765374867635
0.5358158265166402,1.115800143422106,-0.9646516382132044,0,-0.6073898592382591,1.0946164401883758,-0.9183232326807985,-0.9183232326807985,0,-1.2145925258116117,0,1,1,0,-0.8480178169799409,0,0,-0.8782361267339451,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,4668,8.448700194970938
0.18150275701025068,1.115800143422106,1.0288664731915451,1,-0.9566156620163788,-1.031367306081466,-0.9882288439681324,-0.9882288439681323,0,-1.2145925258116117,0,1,1,0,-0.9720900931737331,0,0,-0.9037271952946906,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,3687,8.212839584676484
0.5358158265166402,1.115800143422106,-0.9646516382132044,0,-0.9566156620163788,-1.031367306081466,-0.9882288439681324,-0.9882288439681323,0,-1.2145925258116117,0,1,1,0,-0.9720900931737331,0,0,-0.9037271952946906,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,3687,8.212839584676484
-1.4719582340195672,0.25650672417425396,-0.466272110362017,0,-0.6073898592382591,1.3603644084721058,0.34996428638939997,0.34996428638939997,0,1.813062228784786,0,1,1,1,-0.023823410835464257,0,0,0.7568338423767234,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,13227,9.490091074101683
-0.8814364515089179,-0.6027866950735981,1.0288664731915451,1,-1.4804543661835583,-1.2971152743651961,-0.9183232326807985,-0.9183232326807985,0,-1.2145925258116117,0,0,0,0,-0.8480178169799409,1,0,-0.8782361267339451,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,4423,8.39479954320217
0.18150275701025068,1.115800143422106,1.0288664731915451,1,0.26567464770704036,0.5631205036209153,1.3785754239030255,1.3785754239030257,0,1.813062228784786,0,0,1,1,0.8889940497331497,0,0,1.8820824402724843,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10919,9.298351249298896
0.5358158265166402,0.25650672417425396,1.0288664731915451,1,-0.9566156620163788,-1.031367306081466,-0.5987547239387013,-0.5987547239387012,0,0.2992348514865871,0,1,1,0,-0.6707717081316664,0,0,-0.5213611668835098,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,12373,9.423352776090933
1.5987550350358088,1.115800143422106,0.03210741748917038,0,-0.4327769578491992,0.5631205036209153,-0.00955028594545945,-0.009550285945459437,0,0.2992348514865871,0,0,1,1,0.026396320004880267,1,0,-0.09165458257380171,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5894,8.68185981297147
0.8901288960230297,0.25650672417425396,-0.9646516382132044,0,0.4402875490961002,-1.031367306081466,-0.6287142716332729,-0.6287142716332728,0,0.2992348514865871,0,0,1,0,-0.7062209299013212,1,0,-0.5432106542212914,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4649,8.444622498581403
0.5358158265166402,0.25650672417425396,1.0288664731915451,1,0.26567464770704036,-0.49987136951400557,-0.9582692962735607,-0.9582692962735606,0,-1.2145925258116117,0,0,1,0,-0.9189162605192508,0,0,-0.8928024516257996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6245,8.739696537843024
-0.8814364515089179,-1.4620801143214501,-0.466272110362017,0,-0.9566156620163788,-1.2971152743651961,-0.5088760808549865,-0.5088760808549864,0,0.2992348514865871,0,1,0,0,-0.5644240428227016,0,0,-0.4558127048701644,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,19225,9.864018808625762
-1.2357495210153073,1.115800143422106,-1.4630311660643918,0,-0.9566156620163788,-1.031367306081466,0.17020700022197027,0.17020700022197027,0,0.2992348514865871,0,1,1,1,0.23909165062280974,0,0,0.039442341452888864,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,14924,9.610792938260802
0.8901288960230297,0.25650672417425396,-0.9646516382132044,0,-0.9566156620163788,-1.031367306081466,0.07034184124006486,0.07034184124006503,0,0.2992348514865871,0,1,1,1,0.12092757805729323,0,0,-0.03338928300638368,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,9646,9.174402265170553
0.18150275701025068,-1.4620801143214501,0.5304869453403578,0,-1.1312285634054386,1.0946164401883758,-0.23924015160384185,-0.23924015160384177,0,0.2992348514865871,0,0,0,1,-0.24538104689580745,0,0,-0.25916731883012856,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,8714,9.07280095795412
0.5358158265166402,0.25650672417425396,1.0288664731915451,1,1.3133520560413996,1.626112376755836,1.3885619398012161,1.3885619398012157,0,0.2992348514865871,0,0,1,1,1.6806933359221095,0,0,0.9279881598560139,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,12373,9.423352776090933
-0.8814364515089179,0.25650672417425396,-1.4630311660643918,0,-0.2581640564601393,-0.7656193377977358,-0.9283097485789891,-0.928309748578989,0,-1.2145925258116117,0,0,1,0,-0.8657424278647684,1,0,-0.8818777079569088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,3383,8.126813720726114
0.8901288960230297,-1.4620801143214501,0.03210741748917038,0,-0.6073898592382591,-1.2971152743651961,0.1801935161201608,0.18019351612016088,0,0.2992348514865871,0,1,0,1,0.2509080578793613,0,0,0.04672550389881612,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,13062,9.477539085486564
1.2444419655294192,-1.4620801143214501,1.5272460010427324,1,-1.3058414647944985,1.0946164401883758,-0.9183232326807985,-0.9183232326807985,0,-1.2145925258116117,0,0,0,0,-0.8480178169799409,1,0,-0.8782361267339451,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3527,8.168486417126681
1.5987550350358088,0.25650672417425396,-1.4630311660643918,0,-1.4804543661835583,-1.2971152743651961,-0.9183232326807985,-0.9183232326807985,0,-1.2145925258116117,0,0,1,0,-0.8480178169799409,1,0,-0.8782361267339451,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3943,8.279950715722526
-1.2357495210153073,0.25650672417425396,0.5304869453403578,0,-0.2581640564601393,0.8288684719046455,-0.9882288439681324,-0.9882288439681323,0,-1.2145925258116117,0,0,1,0,-0.9720900931737331,0,0,-0.9037271952946906,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,4667,8.448485993406447
0.18150275701025068,0.25650672417425396,-0.466272110362017,0,1.1387391546523398,-1.2971152743651961,0.6695327951314972,0.6695327951314972,0,0.2992348514865871,0,1,1,1,0.8299120134503917,0,0,0.40360046374925157,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,6117,8.718990524710849
1.5987550350358088,1.115800143422106,0.03210741748917038,0,1.8371907602085793,-1.031367306081466,1.128912526448262,1.1289125264482622,0,1.813062228784786,0,0,1,1,0.6674364136728065,0,0,1.6089638485502122,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,11150,9.319284458965361
-0.5271233820025284,-1.4620801143214501,1.0288664731915451,1,-0.2581640564601393,-1.2971152743651961,-0.8683906531898459,-0.8683906531898458,0,-1.2145925258116117,0,0,0,0,-0.7593947625558036,0,0,-0.860028220619127,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,7202,8.882252884889363
-1.4719582340195672,0.25650672417425396,-0.466272110362017,0,-0.6073898592382591,0.5631205036209153,1.778036059830647,1.7780360598306466,0,0.2992348514865871,0,1,1,1,2.1415332189276235,0,0,1.2120314952471767,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,12121,9.402777262511231
1.2444419655294192,-1.4620801143214501,1.5272460010427324,1,1.6625778588195192,-0.23412340123027536,-0.9183232326807985,-0.9183232326807985,0,-1.2145925258116117,0,0,0,0,-0.8480178169799409,1,0,-0.8782361267339451,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,4377,8.384347278082808
0.5358158265166402,1.115800143422106,-0.9646516382132044,0,1.4879649574304594,-0.49987136951400557,-0.8983502008844175,-0.8983502008844174,0,-1.2145925258116117,0,0,1,0,-0.812568595210286,1,0,-0.8709529642880179,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,3943,8.279950715722526
-1.2357495210153073,-0.6027866950735981,-0.466272110362017,0,1.8371907602085793,1.626112376755836,-0.9183232326807985,-0.9183232326807985,0,-1.2145925258116117,0,0,0,0,-0.8480178169799409,1,0,-0.8782361267339451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,4483,8.40827078419205
1.2444419655294192,-1.4620801143214501,1.5272460010427324,1,1.1387391546523398,1.0946164401883758,0.6895058269278783,0.6895058269278784,0,0.2992348514865871,0,1,0,1,0.8535448279634947,0,0,0.41816678864110607,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,14231,9.563248229345671
-1.4719582340195672,-1.4620801143214501,0.5304869453403578,0,-0.7820027606273189,1.3603644084721058,0.5496946043532107,0.5496946043532109,0,1.813062228784786,0,1,0,1,0.1534226980128103,0,0,0.975328715754541,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,17345,9.7611172112444
-0.8814364515089179,-1.4620801143214501,-0.466272110362017,0,-0.9566156620163788,-1.031367306081466,-0.9882288439681324,-0.9882288439681323,0,-1.2145925258116117,0,1,0,0,-0.9720900931737331,0,0,-0.9037271952946906,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,7414,8.911260254572033
-0.8814364515089179,0.25650672417425396,-1.4630311660643918,0,1.1387391546523398,-1.2971152743651961,-0.4789165331604148,-0.4789165331604147,0,0.2992348514865871,0,1,1,0,-0.5289748210530467,0,0,-0.43396321753238265,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,8073,8.996404301412886
-0.8814364515089179,-1.4620801143214501,-0.466272110362017,0,0.4402875490961002,0.8288684719046455,1.7480765121360755,1.748076512136075,0,0.2992348514865871,0,0,0,1,2.1060839971579686,0,0,1.190182007909395,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12395,9.42512911890764
-0.8814364515089179,1.115800143422106,0.03210741748917038,0,-0.6073898592382591,0.031624567053454865,0.2301260956111135,0.2301260956111135,0,0.2992348514865871,0,1,1,1,0.30999009416211953,0,0,0.0831413161284524,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,8366,9.032050676295599
-1.2357495210153073,-0.6027866950735981,-0.466272110362017,0,-1.1312285634054386,-1.031367306081466,2.01771244138722,2.0177124413872196,0,0.2992348514865871,0,0,0,1,2.425126993084862,0,0,1.3868273939494309,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,5117,8.540519016719735
-1.2357495210153073,1.115800143422106,-1.4630311660643918,0,-0.7820027606273189,1.0946164401883758,-0.02952331774184053,-0.029523317741840444,0,0.2992348514865871,0,1,1,1,0.0027635054917769255,0,0,-0.10622090746565623,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,12524,9.435481925953065
0.18150275701025068,0.25650672417425396,-0.466272110362017,0,0.4402875490961002,-1.2971152743651961,0.00043622995273108863,0.0004362299527311738,0,0.2992348514865871,0,0,1,1,0.038212727261431836,1,0,-0.08437142012787445,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7191,8.880724576151456
